ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,isnref,refind,refindFK
sii_0162,mcteop,"""Eara pasi nao rara tahii ei,",#	Eara	pasi	nao	rara	tahii	ei,#	1PL.IN.PRON	TAM4	go	{1PL.IN.IPFV}	sea	DEM2,"""We will go to the sea now,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,417919,419932,##ds	pl_pro.1:s	lv	v:pred	rv-pl_pro_1_s	np:g	rn,,sii,∅	∅	∅	∅	∅	∅	∅,∅	3011	∅	∅	∅	3008	∅,∅	3011	∅	∅	∅	3008	∅
sii_0163,mcteop,"are paa vagana maa, are paa voosu maa.",#	a-re	paa	vagana	maa	#	a-re	paa	voosu	maa,#	1PL.IN.PRON-CONSEC	TAM3	go.fishing	hither	#	1PL.IN.PRON-CONSEC	TAM3	go.home	hither,"and then fish and then return home.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,419932,422656,##ds	pl_pro.1:s	lv	v:pred	rv	##ds	pl_pro.1:s	lv	v:pred	rv,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3011	∅	∅	∅	∅	3011	∅	∅	∅,∅	3011	∅	∅	∅	∅	3011	∅	∅	∅
sii_0164,mcteop,"Sue vai,",#	ZERO	Sue	vai,#	3SG.ZERO	say	now,"(He) said,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,422656,424439,##	0.h:s_ds	v:pred	rv,,sii,∅	∅	∅	∅,∅	3001	∅	∅,∅	3001	∅	∅
sii_0165,mcteop,"""Beara voosu maa, amaa moon repaa nao tea gogi.""",#	be=	ara	voosu	maa	#	a=	maa	moon	re=	paa	nao	#	tea	gogi,#	if_when=	1PL.IN.PRON	go.home	hither	#	ART2.SG=	PLM	woman	CONSEC=	TAM3	go	#	COMP1	celebrate,"""When we get back home, the women will go to gogi (the nets and the catch we made).""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,424439,428284,##ds	=other	pl_pro.1:s	v:pred	rv	##ds	=ln	ln	pl_np.h:s	=other	lv	v:pred	#cc:g	other	vother:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅,∅	∅	3011	∅	∅	∅	∅	∅	3047	∅	∅	∅	∅	∅	∅,∅	∅	3011	∅	∅	∅	∅	∅	3047	∅	∅	∅	∅	∅	∅
sii_0166,mcteop,[PAUSE],[PAUSE],NC,[PAUSE],en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,428284,430137,nc,,sii,∅,∅,∅
sii_0167,mcteop,Ee -,ee,NC,Eh -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,430137,430979,other,,sii,∅,∅,∅
sii_0168,mcteop,a peha otei vaa teo -,#	a	peha	otei	vaa,#	ART2.SG	one.A	man	LNK,one man of the -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,430979,432761,##	ln	ln	np.h:s_ds	rn,,sii,∅	∅	∅	bridging	∅,∅	∅	∅	3048	∅,∅	∅	∅	3048	∅
sii_0169,mcteop,"komano vaagum hivi vai,",koma-	n=	o	vaagum	hivi	vai,inside-	{3SG.POSS}=	ART3.SG	group	ask	now,"in the group asked now,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,432761,434724,-rn	=rn_pro:poss	rn	rn_np:poss	v:pred	rv,,sii,∅	∅	∅	∅	∅	∅,∅	∅	∅	3011	∅	∅,∅	∅	∅	3011	∅	∅
sii_0170,mcteop,"""Have to kahi gogi vo raara?""",#	Have	#	to	kahi	gogi	vo	ra=	ara,#	How	#	REL	TAM1	celebrate	how	{1PL.IN.IPFV}=	1PL.IN.PRON,"""How do we gogi?""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,434724,436983,##ds	intrg_other:pred	#ds_rc:s	rel_pro:other	lv	v:pred	rv	=rv-pl_pro_1_s	pl_pro.1:s,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	3011,∅	∅	∅	∅	∅	∅	∅	∅	3011
sii_0171,mcteop,"Sue vai, ""Eara saka manin gogi haara, eara abana.",#	ZERO	Sue	vai	#	Eara	saka	manin	gogi	haa=	ra	eara	abana,#	3SG.ZERO	say	now	#	1PL.IN.PRON	NEG	ever	celebrate	NEG=	{1PL.IN.IPFV}	1PL.IN.PRON	men,"(He) said, ""We don't ever do the gogi celebration, we men.",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,436983,440176,##	0.h:s_ds	v:pred	rv	##ds	pl_pro.1:s	lv	lv	v:pred	=rv	rv-pl_pro_1_s	pl_pro.1:dt_s	pl_np.h:appos,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	3011	∅	∅	∅	∅	∅	3011	3011,∅	3001	∅	∅	∅	3011	∅	∅	∅	∅	∅	3011	3011
sii_0172,mcteop,Amaa moon to pasi nomaa tea tara bona maa sinivi iana.,#	a=	maa	moon	#	to	pasi	nomaa	#	tea	tara	bona	maa	sinivi	iana,#	ART2.SG=	PLM	woman	#	REL	TAM4	come	#	COMP1	see	OBJ.ART2.SG	PLM	canoe	fish,It is the women who come to see the canoes (full of) fish.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,440176,443441,##ds	=ln	ln	pl_np.h:pred	#ds_rc:s	rel_pro.h:s	lv	v:pred	#ds_cc:g	other	v:pred	ln	ln	pl_np:p	rn,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3047	∅	3047	∅	∅	∅	∅	∅	∅	∅	3044	∅,∅	∅	∅	3047	∅	3047	∅	∅	∅	∅	∅	∅	∅	3044	∅
sii_0173,mcteop,"Eori repaa gogi,",#	Eori	re=	paa	gogi,#	3PL.PRON	CONSEC=	TAM3	celebrate,"They will do then the gogi,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,443441,444943,##ds	pl_pro.h:s	=other	lv	v:pred,,sii,∅	∅	∅	∅	∅,∅	3047	∅	∅	∅,∅	3047	∅	∅	∅
sii_0174,mcteop,"eori repaa paku bona maa hagi teori, amaa mararae teori.",#	eori	re=	paa	paku	bona	maa	hagi	te=	ori	a=	maa	mararae	te=	ori,#	3PL.PRON	CONSEC=	TAM3	make	OBJ.ART2.SG	PLM	dance	PREP=	3PL.PRON	ART2.SG=	PLM	happy	PREP=	3PL.PRON,they do their joyful dances.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,444943,448428,##ds	pl_pro.h:a	=other	lv	v:pred	ln	ln	pl_np:p	=rn_adp	rn_pl_pro.h:poss	=rn	rn	rn	=rn_adp	rn_pl_pro.h:poss,,sii,∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅,∅	3047	∅	∅	∅	∅	∅	3049	∅	3047	∅	∅	∅	∅	3047,∅	3047	∅	∅	∅	∅	∅	3049	∅	3047	∅	∅	∅	∅	3047
sii_0175,mcteop,"Kahi vataaree ni rori bona mararae teori,",#	ZERO	Kahi	vataaree	ni	rori	bona	mararae	te=	ori,#	3PL.PRON	TAM1	show	APPL	{.IPFV}	OBJ.ART2.SG	happy	PREP=	3PL.PRON,"They will show their joy,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,448428,450912,##ds	pl_0.h:a	lv	v:pred	rv	rv-pl_pro_h_a	ln	np:p	=rn_adp	rn_pl_pro.h:poss,,sii,∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅,∅	3047	∅	∅	∅	∅	∅	3050	∅	3047,∅	3047	∅	∅	∅	∅	∅	3050	∅	3047
sii_0176,mcteop,"beori tara bona maa sinivi iana.""",#	be=	ori	tara	bona	maa	sinivi	iana,#	if_when=	3PL.PRON	see	OBJ.ART2.SG	PLM	canoe	fish,"when they see the canoes full of fish.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,450912,453036,#ds_ac	=other	pl_pro.h:a	v:pred	ln	ln	pl_np:p	rn,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	3047	∅	∅	∅	3044	∅,∅	∅	3047	∅	∅	∅	3044	∅
sii_0177,mcteop,[PAUSE],[PAUSE],NC,[PAUSE],en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,453036,455240,nc,,sii,∅,∅,∅
sii_0178,mcteop,"Sue vai, ""Aiaa, are paku butara roho"",",#	ZERO	Sue	vai	#	Aiaa	a-re	paku	butara	roho	ZERO,#	3SG.ZERO	say	now	#	Aiaa	1PL.IN.PRON-CONSEC	make	try	before	3SG.ZERO,"(He) said, ""Aiaa, let's give it a try!""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,455240,457714,##	0.h:s_ds	v:pred	rv	##ds	other	pl_pro.1:a	v:pred	rv	rv	0:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging,∅	3001	∅	∅	∅	∅	3011	∅	∅	∅	3051,∅	3001	∅	∅	∅	∅	3011	∅	∅	∅	3051
sii_0179,mcteop,"Sue vai,",#,#,"(He) said now,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,457714,459336,#nc,,sii,∅,∅,∅
sii_0180,mcteop,"e roosuu sue vai,",#	e	roosuu	sue	vai,#	ART1.SG	giant	say	now,"the giant said now,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,459336,461049,##	ln	np.h:s_ds	v:pred	rv,,sii,∅	∅	∅	∅	∅,∅	∅	3001	∅	∅,∅	∅	3001	∅	∅
sii_0181,mcteop,[PAUSE],[PAUSE],NC,[PAUSE],en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,461049,462992,nc,,sii,∅,∅,∅
sii_0182,mcteop,"""Ean a vahio moon?""",#	Ean	a	vahio	moon,#	2SG.PRON	ART2.SG	marry	woman,"""Are you married?""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,462992,464364,##ds	pro.2:s	ln	ln	pl_np.h:pred,,sii,∅	bridging	∅	∅	∅,∅	3052	∅	∅	∅,∅	3052	∅	∅	∅
sii_0183,mcteop,"Sue vai, ""Enaa a vahio moon.""",#	ZERO	Sue	vai	#	enaa	a	vahio	moon,#	3SG.ZERO	say	now	#	1SG.PRON	ART2.SG	marry	woman,"(He) said, ""I am married.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,464364,466427,##	0.h:s_ds	v:pred	rv	##ds	pro.1:s	ln	ln	pl_np.h:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3052	∅	∅	∅	3052	∅	∅	∅,∅	3052	∅	∅	∅	3052	∅	∅	∅
sii_0184,mcteop,"""Ean he?""",#	Ean	he,#	2SG.PRON	but,"""What about you?""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,466427,467743,##ds	pro.2:pred	other,,sii,∅	bridging	∅,∅	3053	∅,∅	3053	∅
sii_0185,mcteop,"""Enaa me a vahio moon."" ""E teiee sabin vahio moon?""",#	enaa	me	a	vahio	moon	#	E	teiee	sabin	vahio	moon,#	1SG.PRON	also	ART2.SG	marry	woman	#	ART1.SG	who	not.yet	marry	woman,"""I am married, too."" ""Who is not married yet?""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,467743,470897,##ds	pro.1:s	other	ln	ap_other:pred	other	##ds	ln	intrg_np.h:s	other	ap_other:pred	other,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3053	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3053	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
sii_0186,mcteop,"""Ahiki, enam o vahivahio moon.""",#	Ahiki	enam	o	vahi-vahio	moon,#	not.exist	1PL.EX.PRON	ART2.PL	RED-marry	woman,"""No, we are (all) married.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,470897,473411,##ds	other	pl_pro.1:s	ln	ln	pl_np.h:pred,,sii,∅	∅	∅	∅	∅	∅,∅	∅	3005	∅	∅	∅,∅	∅	3005	∅	∅	∅
sii_0187,mcteop,"Sue pete vai kirie,",#	Sue	pete	vai	ki	=ri	=e	ZERO,#	say	also	now	DAT	={.OBJM}	=3SG.PRON	4PL.ZERO,"In addition, he now said to them,",en,MORPHEME_ALIGNED,['kirie],sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,473411,474847,##	v:pred	rv	rv	rv	=rv-pl_pro_h_p	=pro.h:a	pl_0.h:p,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	3001	3005,∅	∅	∅	∅	∅	∅	3001	3005
sii_0188,mcteop,"""Amaa vuaba team amaa vuu tabae?""",#	a=	maa	vuaba	te=	am	a=	maa	vuu	tabae,#	ART2.SG=	PLM	clan	PREP=	2PL.PRON	ART2.SG=	PLM	cluster	what,"""What clans are your clans?""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,474847,476756,##ds	=ln	ln	pl_np.h:s	=rn_adp	rn_pl_pro.2:poss	=ln	ln	pl_np.h:pred	rn,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	3005	∅	∅	∅	∅,∅	∅	∅	∅	∅	3005	∅	∅	∅	∅
sii_0189,mcteop,[PAUSE],[PAUSE],NC,[PAUSE],en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,476756,478409,nc,,sii,∅,∅,∅
sii_0190,mcteop,"Sue vai kirie,",#	Sue	vai	ki	=ri	=e	ZERO,#	say	now	DAT	={.OBJM}=	=3SG.PRON	4PL.ZERO,He said to them.,en,WORD_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,478409,479441,##	v:pred	rv	rv	=rv-pl_pro_h_p	=pro.h:a	pl_0.h:p,,sii,∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	3001	3005,∅	∅	∅	∅	∅	3001	3005
sii_0191,mcteop,"""Enam amaa vuaba vai ei"",",#	Enam	a=	maa	vuaba	vai	ei,#	1PL.EX.PRON	ART2.SG=	PLM	clan	DEM6	DEM2,"""We are (from) these clans"",",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,479441,481154,##ds	pl_pro.1:s	=ln	ln	np:pred	rn	rn,,sii,∅	∅	∅	∅	∅	∅	bridging,∅	3005	∅	∅	∅	∅	3054,∅	3005	∅	∅	∅	∅	3054
sii_0192,mcteop,pokapokaa vai bona maa vuaba teori.,#	ZERO	poka-pokaa	vai	bona	maa	vuaba	te=	ori,#	3PL.ZERO	RED-mention	now	OBJ.ART2.SG	PLM	clan	PREP=	3PL.PRON,each mentioned now (the names of) their clans.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,481154,483058,##	pl_0.h:a	v:pred	rv	ln	ln	pl_np.h:p	=rn_adp	rn_pl_pro.h:poss,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3005	∅	∅	∅	∅	3054	∅	3005,∅	3005	∅	∅	∅	∅	3054	∅	3005
sii_0193,mcteop,"Sue vai, ""Bara,",#	ZERO	Sue	vai	#	Bara,#	3SG.ZERO	say	now	#	alright,"(He) said, ""Well,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,483058,484300,##	0.h:s_ds	v:pred	rv	##ds	other:pred,,sii,∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅
sii_0194,mcteop,"enaa kahi vaasusu anom ameam tea gogi,",#	enaa	kahi	vaasusu	a=	nom	ame=	am	#	tea	gogi,#	1SG.PRON	TAM1	teach	{2PL.OBJM}==	{2PL.IPFV}	{2PL.OBJM}=	2PL.PRON	#	COMP1	celebrate,"I'll teach you to do the gogi,",en,WORD_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,484300,487114,##ds	pro.1:a	lv	v:pred	=rv_pl_pro_2_p	rv-pl_pro_2_p	=rv_pl_pro_2_p	pl_pro.2:p	#ds_cc:p2	other	vother:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅	∅	3005	∅	∅	∅,∅	3001	∅	∅	∅	∅	∅	3005	∅	∅	∅
sii_0195,mcteop,"taba vai to gog- to kahi tapaku nanai,",#	taba	#	to	kahi	ta-paku	nana	=i,#	thing	#	REL	TAM1	ACAUS-make	{3SG.IPFV}	=DEM1,"this is the thing that - that is going to happen here,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,487114,490548,##ds	np:pred	#ds_rc:s	rel_pro:s	lv	v:pred	rv-pro_s	=other,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅
sii_0196,mcteop,tea first- tara taba to kahi -,#,#,when seeing a thing for the first time that -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,490548,492311,#nc,,sii,∅,∅,∅
sii_0197,mcteop,"tea taba voon to kahi paku raara, ei a kave,",#	te	=a	taba	voon	#	to	kahi	paku	ra=	ara	#	ei	a	kave,#	PREP	=ART2.SG	thing	new	#	REL	TAM1	make	{1PL.IN.IPFV}=	1PL.IN.PRON	#	DEM2	ART2.SG	net,"(looking) at something new that we would do, that is the net,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,492311,495515,##ds	adp	=ln	np:pred	other	#ds_rc:s	rel_pro:p	lv	v:pred	=rv-pl_pro_1_a	pl_pro.1:a	##ds	dem_pro:s	ln	np:pred,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3025	∅	∅	3025	∅	∅	∅	3011	∅	3025	∅	∅,∅	∅	∅	3025	∅	∅	3025	∅	∅	∅	3011	∅	3025	∅	∅
sii_0198,mcteop,eara kahi vaahoa kave rara.,#	eara	kahi	vaahoa	kave	rara,#	1PL.IN.PRON	TAM1	launch	net	{1PL.IN.IPFV},we'll launch the nets.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,495515,497138,##ds	pl_pro.1:s	lv	v:pred	rv_np	rv-pl_pro_1_s,,sii,∅	∅	∅	∅	∅	∅,∅	3011	∅	∅	3025	∅,∅	3011	∅	∅	3025	∅
sii_0199,mcteop,"Eam eiei amaa moon team,",#	Eam	eiei	a=	maa	moon	te=	am,#	2PL.PRON	here	ART2.SG=	PLM	woman	PREP=	2PL.PRON,"You here, your women,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,497138,499751,##ds	pl_pro.2:dt_a	rn	=ln	ln	pl_np.h:dt_p	=rn_adp	rn_pl_pro.2:poss,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	3005	∅	∅	∅	3047	∅	3005,∅	3005	∅	∅	∅	3047	∅	3005
sii_0200,mcteop,a - bean a otei vahio ni nom a moon a too -,#,#,if you are a man married to a woman -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,499751,504268,#nc,,sii,∅,∅,∅
sii_0201,mcteop,"bean a otei a too Karipa,",#	be=	an	a	otei	a	too	Karipa,#	if_when=	2SG.PRON	ART2.SG	man	ART2.SG	person	Karipa,"if you are man from the Karipa clan,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,504268,506321,#ds_ac	=other	pro.2:s	ln	np.h:pred	rn	rn_np:poss	rn,,sii,∅	∅	bridging	∅	∅	∅	bridging	∅,∅	∅	3056	∅	∅	∅	3055	∅,∅	∅	3056	∅	∅	∅	3055	∅
sii_0202,mcteop,"ean paa vahio nom a moon a too Boen,",%	ean	paa	vahio	nom	a	moon	a	too	Boen,%	2SG.PRON	TAM3	marry	{2SG.IPFV}	ART2.SG	woman	ART2.SG	person	Boen,"then you marry a Boen woman,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,506321,508659,%	pro.2:a	lv	v:pred	rv-pro_2_a	ln	np.h:p	ln	rn_np:poss	rn,,sii,∅	∅	∅	∅	∅	∅	bridging	∅	∅	bridging,∅	3056	∅	∅	∅	∅	3057	∅	∅	3146,∅	3056	∅	∅	∅	∅	3057	∅	∅	3146
sii_0203,mcteop,"okay,",okay,okay,"okay,",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,508659,509801,other,,sii,∅,∅,∅
sii_0204,mcteop,amaa moon vaa tea NaoBoen pasi ma gogi riori bona -,#	a=	maa	moon	vaa	te	=a	NaoBoen	pasi	ma	gogi	ri=	ori	bona,#	ART2.SG=	PLM	woman	LNK	PREP	=ART2.SG	NaoBoen	TAM4	come	celebrate	{.IPFV}=	3PL.PRON	OBJ.ART2.SG,the women from the NaoBoen clan they will come and do the gogi for the -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,509801,513138,##ds	=ln	ln	pl_np.h:dt_a	rn	rn_adp	=rn	rn	lv	v:pred	rv	=rv-pl_pro_h_a	pl_pro.h:a	ln,,sii,∅	∅	∅	bridging	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅,∅	∅	∅	3058	∅	∅	∅	3147	∅	∅	∅	∅	3058	∅,∅	∅	∅	3058	∅	∅	∅	3147	∅	∅	∅	∅	3058	∅
sii_0205,mcteop,o manae vaa tea NaoKaripa.,manae	vaa	te	=a	NaoKaripa,boys	LNK	PREP	=ART2.SG	NaoKaripa,the young men from the NaoKaripa.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,513138,514957,pl_np.h:p	rn	rn_adp	=rn	rn_np:poss,,sii,bridging	∅	∅	∅	bridging,3059	∅	∅	∅	3148,3059	∅	∅	∅	3148
sii_0206,mcteop,Ge - o manao- o manae (sic!) vaa tea NaoKaripa,#	Ge	o	manae (sic)	vaa	te	=a	NaoKaripa,#	or	ART2.PL	boys	LNK	PREP	=ART2.SG	NaoKaripa,Or - the men of - the men of the NaoKaripa clan,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,514957,519034,##ds	other	ln	pl_np.h:a	rn	rn_adp	=rn	rn_np:poss,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	3059	∅	∅	∅	3148,∅	∅	∅	3059	∅	∅	∅	3148
sii_0207,mcteop,pasi gogi rori bona -,pasi	gogi	rori	bona,TAM4	celebrate	{.IPFV}	OBJ.ART2.SG,will do the gogi for the -,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,519034,520986,lv	v:pred	rv-pl_pro_h_a	ln,,sii,∅	∅	∅	∅,∅	∅	∅	∅,∅	∅	∅	∅
sii_0208,mcteop,amaa abana vaa tea -,maa	abana	vaa,PLM	men	LNK,then men of the,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,520986,523570,ln	pl_np.h:p	rn,,sii,∅	bridging	∅,∅	3061	∅,∅	3061	∅
sii_0209,mcteop,tea NaoBoen,te	=a	NaoBoen,PREP	=ART2.SG	NaoBoen,of the NaoBoen clan,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,523570,525153,rn_adp	=rn	rn_np:poss,,sii,∅	∅	∅,∅	∅	3147,∅	∅	3147
sii_0210,mcteop,to pasi vatapau bata vonae.,#	ZERO	#	to	pasi	va-ta-pau	bata	vo	=na	=e,#	3SG.ZERO	#	REL	TAM4	MULT-ACAUS-change	along	like	={3SG.IPFV}	=3SG.PRON,this is how it is exchanged.,en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,525153,526965,##ds	0:s	#ds_rc:pred	rel_pro:obl	lv	v:pred	rv	rv	=rv-pro_s	=pro:s,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
sii_0211,mcteop,"Saka manini gogi pinopino haari.""",#	ZERO	Saka	manini	gogi	pinopino	haa	=ri,#	3PL.ZERO	NEG	ever	celebrate	confusingly	NEG	={.IPFV},"(They) will never do the gogi without respecting these rules.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,526965,529216,##ds	pl_0.h:s	lv	lv	v:pred	rv	rv	=rv-pl_pro_h_s,,sii,∅	∅	∅	∅	∅	∅	∅	∅,∅	3047	∅	∅	∅	∅	∅	∅,∅	3047	∅	∅	∅	∅	∅	∅
sii_0212,mcteop,[PAUSE],[PAUSE],NC,[PAUSE],en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,529216,531062,nc,,sii,∅,∅,∅
sii_0213,mcteop,"Paa boha voen, ""Bara, eam nata vai?""",#	ZERO	Paa	boha	vo=	en	#	Bara	eam	nata	vai,#	3SG.ZERO	TAM3	say	like=	DEM3	#	alright	2PL.PRON	know	now,"(He) then said, ""Alright, you understood now?""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,531062,532704,##	0.h:s_ds	lv	v:pred	=rv	other	##ds	other	pl_pro.2:s	v:pred	rv,,sii,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	3005	∅	∅,∅	3001	∅	∅	∅	∅	∅	∅	3005	∅	∅
sii_0214,mcteop,"""A enam nata vai.""",#	A	enam	nata	vai,#	yes	1PL.EX.PRON	know	now,"""Yes, we understood now.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,532704,533796,##ds	other	pl_pro.1:s	v:pred	rv,,sii,∅	∅	∅	∅	∅,∅	∅	3005	∅	∅,∅	∅	3005	∅	∅
sii_0215,mcteop,"""Bara nigara are tahoa.""",#	Bara	nigara	a-re	tahoa,#	alright	INTERJ	1PL.IN.PRON-CONSEC	set.off,"""Alright, let's paddle off.""",en,MORPHEME_ALIGNED,,sii_mp3 sii_wav sii_eaf sii_xml sii_tsv,,533796,535378,##ds	other	other	pl_pro.1:s	v:pred,,sii,∅	∅	∅	∅	∅,∅	∅	∅	3011	∅,∅	∅	∅	3011	∅
